censusVersion,repository,headSha,path,coordinateKind,coordinateId,line,engine,excerptSha256,family,intendedOwner,disposition,measurement,cause,generatedBy,notes
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:113,187,shell,4813494d137e1631bba301d5acab6e7bb7aa74ce1185d456565ef51d737677b2,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,root
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:115,189,shell,6973dddd3ef9cb6a2932702f31777faad9c9bf3124d147a84f31aadb6d139546,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,blocked
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:116,190,shell,967dd4a091e2d8c87a87ab800ebe981a30157c447bf234a95263d6befdad7973,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,emit
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:117,191,shell,e256ee8e7aff6957a781d8328f0f68e26996564c81fa458da59fbca2305138ad,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,continue
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:120,194,shell,cfa5ad96f5be4fc290f591b8afd957551315abbb0a68cdf7660849d8829d644f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,excluded
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:121,195,shell,967dd4a091e2d8c87a87ab800ebe981a30157c447bf234a95263d6befdad7973,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,emit
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:122,196,shell,e256ee8e7aff6957a781d8328f0f68e26996564c81fa458da59fbca2305138ad,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,continue
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:124,198,shell,fc99c152d84713fe276da3f905807ab166666451a8736224efc2fee710658d5f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,eligible
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:126,200,shell,26cafb94003a654827f52047a9368c0821f01f4512828a68f7bd4b44e6a0afcf,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,targets
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:130,204,shell,6973dddd3ef9cb6a2932702f31777faad9c9bf3124d147a84f31aadb6d139546,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,blocked
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:131,205,shell,967dd4a091e2d8c87a87ab800ebe981a30157c447bf234a95263d6befdad7973,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,emit
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:132,206,shell,e256ee8e7aff6957a781d8328f0f68e26996564c81fa458da59fbca2305138ad,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,continue
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:135,209,shell,e0ee8bb50685e05fa0f47ed04203ae953fdfd055f5bd2892ea186504254f8c3a,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,output
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:138,212,shell,9498aa64a7452b2f69b9ff97aa775c2bb4e91e48dbcd596219e1f2efead174f3,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,SWIFT_LINTER_RUNNER
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:140,214,shell,715f26a274590a639340395c5b87f57bfb3cc032c2c7f6a66977eb6090e86b8d,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,SWIFT_LINTER_BUNDLE
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:142,216,shell,073c1634c496cdb649d1afe0a312bbb4b7e1741b271542e4a436c3b8824b1761,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,status
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:144,218,shell,97b6ae0c076d7688a915f34879a1955b30d5d909526f3247d243ab1a7d801f42,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,adjudicate
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:146,220,shell,2d5b1e9940756a7382254db329b3b50cf489dc2665685af2b665710535a6bc84,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,.repositories
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:153,227,shell,11239872d178729acc9e5aeaf7fc001a0ffd878c922330be43712b9b3be043a7,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,total
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:158,232,shell,7bdd5904e80401a86d977a6d6607c0d2e53522049e13139b4db75f28ad98fbd1,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,canonical_receipt
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:159,233,shell,c84d384f2a25cca2a8fde5eb61b0f81f728e5f778a232211b176ea80143877bc,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,jq
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:160,234,shell,9131312eb6bea6ec2ea9cba3dad9857a550fe3cc4d7d109af1640554ba418693,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,receipt_sha
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:162,236,shell,c84d384f2a25cca2a8fde5eb61b0f81f728e5f778a232211b176ea80143877bc,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,jq
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:163,237,shell,f91c00090eba0d23d3d3bd2738607e48fe7574103803270c4bce8f56ee9d22c9,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,--argjson
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/activation-baseline-sweep.yml,command-reference,cmd:.github/workflows/activation-baseline-sweep.yml:1:176,250,shell,77af778b51abd4a3c51c5ddd97204a9c3ae614ebccb75a606c3b6865aed6744e,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,cat
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,file,file:.github/workflows/alert-scheduled-workflow-failure.yml,1,actions-yaml,14e47f28855f102de3e6e22b8db30965e04f4e53236d0f1842c3e1172b895d47,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:0,102,actions-expression,57ebf9718d081d488e559023aae2fb0539f9563578b19199bc9af1b94c893e01,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:1,129,actions-expression,9a757c36c69eb0bce9e266c5c57d9f6d1211a986b29704a97b2f268a30f30008,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:2,130,actions-expression,4de958c4dbb28918ac0d4d63b57e440b86939c0e7b33d8e362e0bc3f5d2f9f34,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:3,134,actions-expression,137be20948585d24c74863a90d0136d19b1e59a61d142790a7c9c1981109650a,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:4,153,actions-expression,63311213700f7dc5583e84c7f746742bd5563ba98358e4ceceb928487fc1ff52,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:5,154,actions-expression,f6a3040ad2afc76751e651bed116d663e88583cfb2e2fe1326910ede87cc773f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:6,162,actions-expression,57ebf9718d081d488e559023aae2fb0539f9563578b19199bc9af1b94c893e01,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:7,163,actions-expression,ba102da6db98ea15a1db822d1336dc3730ccc6da79c87eec4f6fa26af05e7eb3,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:8,164,actions-expression,4de958c4dbb28918ac0d4d63b57e440b86939c0e7b33d8e362e0bc3f5d2f9f34,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:9,165,actions-expression,b90bb6d739b1d4f76f478017cb420298683a4fa6dc45a282b0eb4b2b8c412806,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:10,166,actions-expression,445c625f994a483100cd69bc3c91eb66262a4aced6a2ecd22beb30de2f5e1ff3,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:11,167,actions-expression,bcf96b32c8ae7f460e8bdb3f4456e2992e59675fc2ab5690aee4aa05e51487f0,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:12,168,actions-expression,403f09788e6b9e1bef6aff5058a93a7a5574f441b4e817e0f6fdb735927943e2,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:13,169,actions-expression,ebe6d97ca1947bcf911cecdd0e1449637a44e8b332d2638b82ecce007a3b371e,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:14,170,actions-expression,a72c31dfd5c1f386fe6715e43f8a523d6da6d5357ebd393281be0b714abff355,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:15,171,actions-expression,8749fd032763c7fc7d2039cd40c2b00b37ade1d4d35d5d2c1bdcce5f8ed0adf3,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:16,172,actions-expression,4ce648ff4e0094004bf3ad67c98fdb680dea6d380768a461033ef5e2f23f9cd7,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:17,198,actions-expression,57ebf9718d081d488e559023aae2fb0539f9563578b19199bc9af1b94c893e01,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:18,199,actions-expression,57ebf9718d081d488e559023aae2fb0539f9563578b19199bc9af1b94c893e01,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:19,200,actions-expression,2f2517cd974bb6c4ec7a81b1cce9c36d6d6fb0efe0639f8e40c80a489a09860a,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:20,202,actions-expression,661cdbdd2b7adfa1ae2491f0de4362175611fdb9db00f66a2c6372da3bcaa927,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:21,222,actions-expression,63311213700f7dc5583e84c7f746742bd5563ba98358e4ceceb928487fc1ff52,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:22,223,actions-expression,f6a3040ad2afc76751e651bed116d663e88583cfb2e2fe1326910ede87cc773f,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
1,swift-institute/.github,e401daed52ce5a34dbc9c873365fed5a48bc622b,.github/workflows/alert-scheduled-workflow-failure.yml,expression,expr:.github/workflows/alert-scheduled-workflow-failure.yml:23,230,actions-expression,661cdbdd2b7adfa1ae2491f0de4362175611fdb9db00f66a2c6372da3bcaa927,central-workflow,named Swift owners (F2-F16),reduce,MEASURED,,census-generator.py,
